Time,Open,High,Low,Latest,Change,%Change,Volume
"2023-07-20 12:00",271.9795,272.93,261.2,262.9,-9.09,-3.34%,70294582
"2023-07-20 08:00",279.56,280.93,269.46,271.99,-19.27,-6.62%,63231711
"2023-07-19 12:00",296.97,297.72,289.5201,291.26,-5.7087,-1.92%,55560502
"2023-07-19 08:00",296.04,299.29,294.23,296.9687,3.6287,+1.24%,46798816
"2023-07-18 12:00",288.639,295.26,287.6,293.34,4.75,+1.65%,46998036
"2023-07-18 08:00",290.15,290.52,286.01,288.59,-1.785,-0.61%,42930844
"2023-07-17 12:00",287.8501,290.63,285.36,290.375,2.5349,+0.88%,48874212
"2023-07-17 08:00",286.625,292.23,283.57,287.8401,6.4601,+2.30%,55673830
"2023-07-14 12:00",282.61,285.3,278.78,281.38,-1.2294,-0.44%,53331033
"2023-07-14 08:00",277.01,282.75,276.31,282.6094,4.7094,+1.69%,44102801
"2023-07-13 12:00",272.51,279.45,272.36,277.9,5.4,+1.98%,54386018
"2023-07-13 08:00",274.59,274.97,270.6,272.5,0.51,+0.19%,36455556
"2023-07-12 12:00",272.0214,274.44,271.69,271.99,-0.048,-0.02%,32735113
"2023-07-12 08:00",276.325,276.52,271.46,272.038,2.248,+0.83%,43828746
"2023-07-11 12:00",268.98,270.1797,266.37,269.79,0.82,+0.30%,36442376
"2023-07-11 08:00",268.65,270.9,266.9,268.97,-0.64,-0.24%,39648748
"2023-07-10 12:00",268.0401,270.36,265.1,269.61,1.5692,+0.59%,46642441
"2023-07-10 08:00",276.47,277.52,267.63,268.0408,-6.1592,-2.25%,51755951
"2023-07-07 12:00",278.77,279.96,273.77,274.2,-4.5401,-1.63%,44190879
"2023-07-07 08:00",278.43,280.78,274.05,278.7401,2.2001,+0.80%,48437931
"2023-07-06 12:00",276.37,278.71,275.57,276.54,0.1885,+0.07%,45901801
"2023-07-06 08:00",278.09,279.97,272.88,276.3515,-6.1285,-2.17%,51715868
"2023-07-05 12:00",278.02,283.85,277.6,282.48,4.44,+1.60%,55781058
"2023-07-05 08:00",278.82,282.9393,277.8201,278.04,-1.78,-0.64%,53410584
"2023-07-03 12:00",276.27,280.16,275.42,279.82,3.55,+1.28%,19648988
"2023-07-03 08:00",276.49,284.25,275.11,276.27,14.59,+5.58%,73926955
"2023-06-30 12:00",263.03,264.09,261.63,261.68,-1.3425,-0.51%,40512657
