Time,Open,High,Low,Latest,Change,%Change,Volume
"2024-07-02 12:00",545.64,549.01,545.12,548.98,3.33,+0.61%,15833304
"2024-07-02 08:00",543.7,546.51,543.65,545.65,0.26,+0.05%,8138424
"2024-07-01 12:00",544.47,545.88,543.82,545.39,0.915,+0.17%,14032633
"2024-07-01 08:00",545.63,545.8599,542.52,544.475,0.215,+0.04%,12004676
"2024-06-28 12:00",547.71,547.83,542.95,544.26,-3.46,-0.63%,31220348
"2024-06-28 08:00",547.16,550.28,546.67,547.72,1.3,+0.24%,13646229
"2024-06-27 12:00",545.25,546.43,544.61,546.42,1.195,+0.22%,13731526
"2024-06-27 08:00",545.37,546.96,544.67,545.225,-0.285,-0.05%,8467163
"2024-06-26 12:00",545.32,546.24,544.01,545.51,0.19,+0.03%,12922717
"2024-06-26 08:00",543.69,545.45,543.03,545.32,0.55,+0.10%,9023876
"2024-06-25 12:00",544.34,545.2,542.44,544.77,0.42,+0.08%,14914067
"2024-06-25 08:00",543.99,544.48,543.03,544.35,1.68,+0.31%,7732073
"2024-06-24 12:00",546.15,546.226,542.62,542.67,-3.5,-0.64%,18537865
"2024-06-24 08:00",544.33,546.95,543.76,546.17,2.08,+0.38%,10679677
"2024-06-21 12:00",545.55,545.65,543.5589,544.09,-1.43,-0.26%,21829833
"2024-06-21 08:00",544.4,545.54,543.02,545.52,-1.48,-0.27%,11011976
"2024-06-20 12:00",548.34,548.66,545.18,547,-1.36,-0.25%,27200339
"2024-06-20 08:00",549.44,550.12,548.32,548.36,-0.13,-0.02%,9084339
"2024-06-18 12:00",547.8001,548.62,547.09,548.49,0.685,+0.13%,16170310
"2024-06-18 08:00",547.16,548.22,546.73,547.805,0.775,+0.14%,6912428
"2024-06-17 12:00",543.69,548.53,543.66,547.03,3.33,+0.61%,24147747
"2024-06-17 08:00",542.08,544.03,541.6072,543.7,0.92,+0.17%,8643183
"2024-06-14 12:00",541.42,542.81,540.9301,542.78,1.375,+0.25%,14645932
"2024-06-14 08:00",540.88,541.79,539.85,541.405,-1.045,-0.19%,10726356
"2024-06-13 12:00",541.2,543.325,539.59,542.45,1.24,+0.23%,17193638
"2024-06-13 08:00",543.15,543.19,540.25,541.21,-0.13,-0.02%,10279795
"2024-06-12 12:00",543,544.12,540.3,541.34,-1.66,-0.31%,25337878
"2024-06-12 08:00",541.63,543.96,541.21,543,6.05,+1.13%,13530598
"2024-06-11 12:00",533.82,537.01,533.55,536.95,3.1399,+0.59%,16054003
"2024-06-11 08:00",534.07,534.76,532.05,533.8101,-1.8499,-0.35%,8796168
"2024-06-10 12:00",534.61,535.99,534.23,535.66,1.055,+0.20%,18026169
"2024-06-10 08:00",533.18,535.05,532.57,534.605,0.595,+0.11%,7940898
"2024-06-07 12:00",535.19,536.89,533.49,534.01,-1.1889,-0.22%,16409461
"2024-06-07 08:00",533.66,536.3999,532.535,535.1989,0.5789,+0.11%,10299308
"2024-06-06 12:00",534.13,534.67,532.68,534.62,0.488,+0.09%,13469093
"2024-06-06 08:00",534.98,535.42,534.055,534.132,-0.498,-0.09%,9007149
"2024-06-05 12:00",532.025,534.69,531.73,534.63,2.6,+0.49%,19120048
"2024-06-05 08:00",530.77,532.44,528.7254,532.03,3.64,+0.69%,12993458
"2024-06-04 12:00",525.265,529.15,524.96,528.39,3.1399,+0.60%,16136814
"2024-06-04 08:00",526.46,527.75,525.14,525.2501,-2.5399,-0.48%,9879478
"2024-06-03 12:00",526.09,527.83,522.6,527.79,1.7,+0.32%,17497968
"2024-06-03 08:00",529.02,529.31,525.4,526.09,-1.3,-0.25%,14522906
"2024-05-31 12:00",519.69,527.5,518.36,527.39,7.7,+1.48%,39466724
"2024-05-31 08:00",523.59,524.81,519.58,519.69,-2.92,-0.56%,14233017
"2024-05-30 12:00",523.715,525.2,521.33,522.61,-1.09,-0.21%,18902501
"2024-05-30 08:00",524.52,524.99,522.89,523.7,-2.48,-0.47%,9837452
"2024-05-29 12:00",526.61,527.31,525.56,526.18,-0.42,-0.08%,18006043
"2024-05-29 08:00",525.68,527.305,525.37,526.6,-3.21,-0.61%,10472170
"2024-05-28 12:00",530,530.295,527.11,529.81,-0.1904,-0.04%,15898273
"2024-05-28 08:00",530.27,530.51,529,530.0004,0.5004,+0.09%,7847335
"2024-05-24 12:00",529.44,530.1,528.28,529.5,0.05,+0.01%,14062210
"2024-05-24 08:00",527.85,530.27,526.881,529.45,3.47,+0.66%,12178576
"2024-05-23 12:00",531.08,531.42,524.72,525.98,-5.1,-0.96%,25417370
"2024-05-23 08:00",532.96,533.07,528.98,531.08,1.24,+0.23%,13366472
"2024-05-22 12:00",530.69,531.24,527.6,529.84,-0.87,-0.16%,22907166
"2024-05-22 08:00",530.65,531.38,530.16,530.71,-0.65,-0.12%,6179351
"2024-05-21 12:00",529.97,531.52,529.64,531.36,1.39,+0.26%,14565998
"2024-05-21 08:00",529.28,530.73,529.07,529.97,-0.09,-0.02%,6863815
"2024-05-20 12:00",531,531.28,529.17,530.06,-0.9413,-0.18%,16870471
"2024-05-20 08:00",529.57,531.5601,529.47,531.0013,1.5513,+0.29%,8389638
"2024-05-17 12:00",528.83,529.52,527.32,529.45,0.62,+0.12%,20843380
"2024-05-17 08:00",528.81,529.3,528.27,528.83,0.25,+0.05%,11709781
"2024-05-16 12:00",530.92,530.92,528.54,528.58,-2.33,-0.44%,23321703
"2024-05-16 08:00",529.88,531.5218,529.55,530.91,1.15,+0.22%,11927960
"2024-05-15 12:00",527.89,530.08,527.415,529.76,1.8788,+0.36%,26016580
"2024-05-15 08:00",525.83,528.17,525.18,527.8812,4.5912,+0.88%,16028160
"2024-05-14 12:00",521.095,523.83,520.56,523.29,2.2,+0.42%,24014103
"2024-05-14 08:00",521.11,522.41,520.64,521.09,0.18,+0.03%,12194545
"2024-05-13 12:00",521.045,521.375,519.74,520.91,-0.1304,-0.03%,15918689
"2024-05-13 08:00",522.56,522.67,520.4,521.0404,0.1804,+0.03%,11532355
"2024-05-10 12:00",520.37,521.34,519.83,520.86,0.495,+0.10%,18592443
"2024-05-10 08:00",521.81,522.635,519.59,520.365,0.195,+0.04%,17286825
"2024-05-09 12:00",518.49,520.2074,518.37,520.17,1.67,+0.32%,19813115
"2024-05-09 08:00",517.38,519.51,516.705,518.5,1.31,+0.25%,13532696
"2024-05-08 12:00",516.8,517.74,516.1,517.19,0.38,+0.07%,16639517
"2024-05-08 08:00",515.26,517.7171,515.14,516.81,-0.38,-0.07%,12601257
"2024-05-07 12:00",518.0888,518.57,516.45,517.19,-0.89,-0.17%,25768539
"2024-05-07 08:00",517.56,518.28,516.945,518.08,1.51,+0.29%,12103074
"2024-05-06 12:00",514.36,516.61,513.7,516.57,2.21,+0.43%,21431813
"2024-05-06 08:00",513.75,514.64,513.3,514.36,3.07,+0.60%,12145676
"2024-05-03 12:00",510.48,511.99,510.42,511.29,0.805,+0.16%,26604324
"2024-05-03 08:00",511.16,512.55,508.56,510.485,5.475,+1.08%,25748209
"2024-05-02 12:00",502.77,505.89,501.32,505.01,2.245,+0.45%,29251984
"2024-05-02 08:00",504.15,504.68,499.55,502.765,2.375,+0.47%,19648662
"2024-05-01 12:00",500.24,508.19,499.865,500.39,0.15,+0.03%,47036906
"2024-05-01 08:00",501.38,501.83,500.05,500.24,-1.74,-0.35%,13783162
"2024-04-30 12:00",506.61,507.03,501.98,501.98,-4.63,-0.91%,35543876
"2024-04-30 08:00",508.56,509.56,506.03,506.61,-3.45,-0.68%,15632208
"2024-04-29 12:00",509.71,510.52,507.25,510.06,0.36,+0.07%,21602274
"2024-04-29 08:00",510.09,510.75,509.005,509.7,1.44,+0.28%,11736133
"2024-04-26 12:00",508.62,509.88,508.16,508.26,-0.365,-0.07%,25319726
"2024-04-26 08:00",506.35,509.55,505.7,508.625,5.185,+1.03%,18032311
"2024-04-25 12:00",500.25,504.27,499.91,503.44,3.19,+0.64%,26740914
"2024-04-25 08:00",499.18,500.4,497.49,500.25,-5.21,-1.03%,21722452
"2024-04-24 12:00",503.74,506.545,503.13,505.46,1.71,+0.34%,22490187
"2024-04-24 08:00",506.56,507.37,503.6,503.75,-1.905,-0.38%,17330446
"2024-04-23 12:00",504.33,506.09,504.23,505.655,1.325,+0.26%,25404553
"2024-04-23 08:00",501.78,505.34,501.225,504.33,4.61,+0.92%,20622466
"2024-04-22 12:00",497.4,502.38,497.2701,499.72,2.33,+0.47%,35119059
"2024-04-22 08:00",497.83,498.22,495.43,497.39,2.23,+0.45%,17926913
"2024-04-19 12:00",497.09,498.46,493.86,495.16,-1.95,-0.39%,45138517
"2024-04-19 08:00",499.44,500.455,496.98,497.11,-2.49,-0.50%,22356832
"2024-04-18 12:00",502.88,503.34,498.56,499.6,-3.285,-0.65%,32765973
"2024-04-18 08:00",501.98,504.13,499.73,502.885,2.335,+0.47%,19049824
"2024-04-17 12:00",501.71,504.03,499.12,500.55,-1.18,-0.24%,37918422
"2024-04-17 08:00",506.05,506.22,501.01,501.73,-1.73,-0.34%,20123252
"2024-04-16 12:00",504.24,506.5,502.21,503.46,-0.785,-0.16%,37600153
"2024-04-16 08:00",504.94,505.36,502.42,504.245,-0.3444,-0.07%,20285850
"2024-04-15 12:00",512.32,512.62,503.58,504.5894,-7.7256,-1.51%,45299100
"2024-04-15 08:00",515.13,515.3,510.81,512.315,1.475,+0.29%,23551141
"2024-04-12 12:00",513.43,513.53,509.08,510.84,-2.56,-0.50%,43724292
"2024-04-12 08:00",514.37,515.815,512.02,513.4,-4.6,-0.89%,24070865
"2024-04-11 12:00",515.33,519.48,514.73,518,2.66,+0.52%,33166908
"2024-04-11 08:00",515.68,515.87,512.08,515.34,1.22,+0.24%,18288865
"2024-04-10 12:00",513.34,515.14,512.09,514.12,0.7701,+0.15%,36129472
"2024-04-10 08:00",513.48,516.16,512.67,513.3499,-5.9301,-1.14%,23466116
"2024-04-09 12:00",516.825,519.44,515.71,519.28,2.455,+0.48%,23857564
"2024-04-09 08:00",520.5,520.75,514.35,516.825,-1.895,-0.37%,21531612
"2024-04-08 12:00",518.73,519.7,517.89,518.72,-0.01,0.00%,21137921
"2024-04-08 08:00",519.15,520.18,517.98,518.73,0.3,+0.06%,13934979
"2024-04-05 12:00",519.43,520.44,516.97,518.43,-1.,-0.19%,32343490
"2024-04-05 08:00",514.46,519.72,514.01,519.43,6.31,+1.23%,23188093
"2024-04-04 12:00",523.27,523.8674,512.755,513.12,-10.14,-1.94%,58144506
"2024-04-04 08:00",523.52,523.7,522.36,523.26,3.8,+0.73%,12918580
"2024-04-03 12:00",520.18,520.845,517.77,519.46,-0.7301,-0.14%,27129942
"2024-04-03 08:00",517.72,520.95,517.665,520.1901,1.3301,+0.26%,15148527
"2024-04-02 12:00",517.125,518.98,516.9,518.86,1.7324,+0.34%,29070938
"2024-04-02 08:00",518.24,518.46,516.48,517.1276,-5.0324,-0.96%,19955862
"2024-04-01 12:00",521.1,522.8,520.97,522.16,1.0512,+0.20%,18750989
"2024-04-01 08:00",523.83,524.38,521.07,521.1088,-2.1012,-0.40%,15181222
"2024-03-28 12:00",523.59,524.61,522.92,523.21,-0.38,-0.07%,36090981
"2024-03-28 08:00",523.21,523.73,522.78,523.59,0.43,+0.08%,12034246
"2024-03-27 12:00",519.54,523.21,519.485,523.16,3.62,+0.70%,32191548
"2024-03-27 08:00",521.71,521.78,519.53,519.54,0.73,+0.14%,16574791
"2024-03-26 12:00",521.4,521.46,518.4,518.81,-2.5869,-0.50%,28071665
"2024-03-26 08:00",521.23,521.58,520.65,521.3969,1.6269,+0.31%,10332612
"2024-03-25 12:00",520.59,520.95,519.67,519.77,-0.825,-0.16%,20780616
"2024-03-25 08:00",519.8,520.89,519.61,520.595,-0.615,-0.12%,11998008
"2024-03-22 12:00",521.68,522.605,520.97,521.21,-0.47,-0.09%,29011236
"2024-03-22 08:00",522.11,522.44,521.02,521.68,-0.52,-0.10%,13009575
"2024-03-21 12:00",523.74,524.11,521.91,522.2,-1.55,-0.30%,24605023
"2024-03-21 08:00",523.39,524.01,522.765,523.75,3.33,+0.64%,17028684
"2024-03-20 12:00",515.91,520.62,515.08,520.42,4.49,+0.87%,38955407
"2024-03-20 08:00",515.77,516.44,515.21,515.93,0.16,+0.03%,10450457
"2024-03-19 12:00",513.18,515.995,513.005,515.77,2.5898,+0.50%,28441880
"2024-03-19 08:00",512.15,513.43,511.12,513.1802,0.3302,+0.06%,14600002
"2024-03-18 12:00",514.22,514.515,512.44,512.85,-1.375,-0.27%,33141705
"2024-03-18 08:00",514,515.48,513.26,514.225,4.555,+0.89%,19087373
"2024-03-15 12:00",509.7,510.545,508.36,509.67,-0.04,-0.01%,34737139
"2024-03-15 08:00",510.21,511.7,508.87,509.71,-5.24,-1.02%,24328117
"2024-03-14 12:00",514.99,515.19,511.82,514.95,-0.04,-0.01%,46298370
"2024-03-14 08:00",516.97,517.125,513.35,514.99,-0.98,-0.19%,22752419
