symbol,timeframe,lookback,threshold,atr_mult,trend_filter,session_window,trades,win_rate,expectancy,total_R
QQQ,4h,32,0.01,2.5,off,all_hours,68,48.5,-0.029,-1.97
QQQ,4h,32,0.01,2.5,on,all_hours,41,61.0,0.22,9.02
QQQ,4h,32,0.01,3.0,off,all_hours,44,52.3,0.045,1.98
QQQ,4h,32,0.01,3.0,on,all_hours,32,62.5,0.25,8.0
QQQ,4h,32,0.01,3.5,off,all_hours,38,63.2,0.263,9.99
QQQ,4h,32,0.01,3.5,on,all_hours,29,69.0,0.379,10.99
QQQ,4h,32,0.015,2.0,off,all_hours,73,39.7,-0.205,-14.96
QQQ,4h,32,0.015,2.0,on,all_hours,50,46.0,-0.08,-4.0
QQQ,4h,32,0.015,2.5,off,all_hours,63,42.9,-0.143,-9.01
QQQ,4h,32,0.015,2.5,on,all_hours,42,52.4,0.048,2.02
QQQ,4h,32,0.015,3.0,off,all_hours,52,44.2,-0.115,-5.98
QQQ,4h,32,0.015,3.0,on,all_hours,37,54.1,0.081,3.0
QQQ,4h,32,0.015,3.5,off,all_hours,39,51.3,0.026,1.01
QQQ,4h,32,0.015,3.5,on,all_hours,28,64.3,0.286,8.01
QQQ,4h,32,0.02,2.0,off,all_hours,63,47.6,-0.048,-3.02
QQQ,4h,32,0.02,2.0,on,all_hours,50,46.0,-0.08,-4.0
QQQ,4h,32,0.02,2.5,off,all_hours,54,46.3,-0.074,-4.0
QQQ,4h,32,0.02,2.5,on,all_hours,43,41.9,-0.163,-7.01
QQQ,4h,32,0.02,3.0,off,all_hours,44,45.5,-0.091,-4.0
QQQ,4h,32,0.02,3.0,on,all_hours,34,47.1,-0.059,-2.01
QQQ,4h,32,0.02,3.5,off,all_hours,36,63.9,0.278,10.01
QQQ,4h,32,0.02,3.5,on,all_hours,29,65.5,0.31,8.99
QQQ,4h,32,0.025,2.0,off,all_hours,60,51.7,0.033,1.98
QQQ,4h,32,0.025,2.0,on,all_hours,50,50.0,0.0,0.0
QQQ,4h,32,0.025,2.5,off,all_hours,54,51.9,0.037,2.0
QQQ,4h,32,0.025,2.5,on,all_hours,44,47.7,-0.045,-1.98
QQQ,4h,32,0.025,3.0,off,all_hours,42,52.4,0.048,2.02
QQQ,4h,32,0.025,3.0,on,all_hours,39,48.7,-0.026,-1.01
QQQ,4h,32,0.025,3.5,off,all_hours,37,56.8,0.135,5.0
QQQ,4h,32,0.025,3.5,on,all_hours,36,55.6,0.111,4.0
QQQ,4h,32,0.03,2.0,off,all_hours,56,48.2,-0.036,-2.02
QQQ,4h,32,0.03,2.0,on,all_hours,50,50.0,0.0,0.0
QQQ,4h,32,0.03,2.5,off,all_hours,47,53.2,0.064,3.01
QQQ,4h,32,0.03,2.5,on,all_hours,41,53.7,0.073,2.99
QQQ,4h,32,0.03,3.0,off,all_hours,42,50.0,0.0,0.0
QQQ,4h,32,0.03,3.0,on,all_hours,37,48.6,-0.027,-1.0
QQQ,4h,32,0.03,3.5,off,all_hours,36,58.3,0.167,6.01
QQQ,4h,32,0.03,3.5,on,all_hours,33,57.6,0.152,5.02
QQQ,4h,48,0.01,2.0,off,all_hours,59,66.1,0.322,19.0
QQQ,4h,48,0.01,2.0,on,all_hours,42,57.1,0.143,6.01
QQQ,4h,48,0.01,2.5,off,all_hours,51,66.7,0.333,16.98
QQQ,4h,48,0.01,2.5,on,all_hours,37,59.5,0.189,6.99
QQQ,4h,48,0.01,3.0,off,all_hours,46,60.9,0.217,9.98
QQQ,4h,48,0.01,3.0,on,all_hours,33,57.6,0.152,5.02
QQQ,4h,48,0.01,3.5,off,all_hours,32,68.8,0.375,12.0
QQQ,4h,48,0.01,3.5,on,all_hours,25,56.0,0.12,3.0
QQQ,4h,48,0.015,2.0,off,all_hours,60,56.7,0.133,7.98
QQQ,4h,48,0.015,2.0,on,all_hours,45,57.8,0.156,7.02
QQQ,4h,48,0.015,2.5,off,all_hours,52,61.5,0.231,12.01
QQQ,4h,48,0.015,2.5,on,all_hours,41,63.4,0.268,10.99
QQQ,4h,48,0.015,3.0,off,all_hours,48,58.3,0.167,8.02
QQQ,4h,48,0.015,3.0,on,all_hours,38,60.5,0.211,8.02
QQQ,4h,48,0.015,3.5,off,all_hours,39,59.0,0.179,6.98
QQQ,4h,48,0.015,3.5,on,all_hours,32,59.4,0.188,6.02
QQQ,4h,48,0.02,2.0,off,all_hours,57,57.9,0.158,9.01
QQQ,4h,48,0.02,2.0,on,all_hours,45,60.0,0.2,9.0
QQQ,4h,48,0.02,2.5,off,all_hours,48,62.5,0.25,12.0
QQQ,4h,48,0.02,2.5,on,all_hours,39,66.7,0.333,12.99
QQQ,4h,48,0.02,3.0,off,all_hours,41,61.0,0.22,9.02
QQQ,4h,48,0.02,3.0,on,all_hours,34,64.7,0.294,10.0
QQQ,4h,48,0.02,3.5,off,all_hours,36,61.1,0.222,7.99
QQQ,4h,48,0.02,3.5,on,all_hours,31,64.5,0.29,8.99
QQQ,4h,48,0.025,2.0,off,all_hours,62,53.2,0.065,4.03
QQQ,4h,48,0.025,2.0,on,all_hours,52,53.8,0.077,4.0
QQQ,4h,48,0.025,2.5,off,all_hours,57,59.6,0.193,11.0
QQQ,4h,48,0.025,2.5,on,all_hours,50,62.0,0.24,12.0
QQQ,4h,48,0.025,3.0,off,all_hours,51,58.8,0.176,8.98
QQQ,4h,48,0.025,3.0,on,all_hours,44,61.4,0.227,9.99
QQQ,4h,48,0.025,3.5,off,all_hours,41,51.2,0.024,0.98
QQQ,4h,48,0.025,3.5,on,all_hours,37,48.6,-0.027,-1.0
QQQ,4h,48,0.03,2.0,off,all_hours,50,50.0,0.0,0.0
QQQ,4h,48,0.03,2.0,on,all_hours,44,47.7,-0.045,-1.98
QQQ,4h,48,0.03,2.5,off,all_hours,49,53.1,0.061,2.99
QQQ,4h,48,0.03,2.5,on,all_hours,43,51.2,0.023,0.99
QQQ,4h,48,0.03,3.0,off,all_hours,45,48.9,-0.022,-0.99
QQQ,4h,48,0.03,3.0,on,all_hours,40,50.0,0.0,0.0
QQQ,4h,48,0.03,3.5,off,all_hours,37,45.9,-0.081,-3.0
QQQ,4h,48,0.03,3.5,on,all_hours,34,50.0,0.0,0.0
QQQ,1d,12,0.01,2.0,off,all_hours,22,72.7,0.455,10.01
QQQ,1d,12,0.01,2.5,off,all_hours,17,64.7,0.294,5.0
QQQ,1d,12,0.01,3.0,off,all_hours,16,68.8,0.375,6.0
QQQ,1d,12,0.01,3.5,off,all_hours,12,58.3,0.167,2.0
QQQ,1d,12,0.015,2.0,off,all_hours,25,60.0,0.2,5.0
QQQ,1d,12,0.015,2.5,off,all_hours,18,61.1,0.222,4.0
QQQ,1d,12,0.015,3.0,off,all_hours,15,73.3,0.467,7.01
QQQ,1d,12,0.015,3.5,off,all_hours,12,58.3,0.167,2.0
QQQ,1d,12,0.02,2.0,off,all_hours,23,65.2,0.304,6.99
QQQ,1d,12,0.02,2.5,off,all_hours,21,61.9,0.238,5.0
QQQ,1d,12,0.02,3.0,off,all_hours,14,57.1,0.143,2.0
QQQ,1d,12,0.02,3.5,off,all_hours,13,53.8,0.077,1.0
QQQ,1d,12,0.025,2.0,off,all_hours,25,64.0,0.28,7.0
QQQ,1d,12,0.025,2.5,off,all_hours,21,61.9,0.238,5.0
QQQ,1d,12,0.025,3.0,off,all_hours,17,64.7,0.294,5.0
QQQ,1d,12,0.025,3.5,off,all_hours,14,64.3,0.286,4.0
QQQ,1d,12,0.03,2.0,off,all_hours,24,54.2,0.083,1.99
QQQ,1d,12,0.03,2.5,off,all_hours,19,63.2,0.263,5.0
QQQ,1d,12,0.03,3.0,off,all_hours,17,64.7,0.294,5.0
QQQ,1d,12,0.03,3.5,off,all_hours,13,61.5,0.231,3.0
QQQ,1d,20,0.01,2.0,off,all_hours,22,63.6,0.273,6.01
QQQ,1d,20,0.01,2.5,off,all_hours,16,68.8,0.375,6.0
QQQ,1d,20,0.01,3.0,off,all_hours,15,73.3,0.467,7.01
QQQ,1d,20,0.01,3.5,off,all_hours,8,87.5,0.75,6.0
QQQ,1d,20,0.015,2.0,off,all_hours,23,60.9,0.217,4.99
QQQ,1d,20,0.015,2.5,off,all_hours,19,68.4,0.368,6.99
QQQ,1d,20,0.015,3.0,off,all_hours,16,68.8,0.375,6.0
QQQ,1d,20,0.015,3.5,off,all_hours,10,80.0,0.6,6.0
QQQ,1d,20,0.02,2.0,off,all_hours,24,58.3,0.167,4.01
QQQ,1d,20,0.02,2.5,off,all_hours,19,57.9,0.158,3.0
QQQ,1d,20,0.02,3.0,off,all_hours,13,69.2,0.385,5.0
QQQ,1d,20,0.02,3.5,off,all_hours,9,77.8,0.556,5.0
QQQ,1d,20,0.025,2.0,off,all_hours,22,59.1,0.182,4.0
QQQ,1d,20,0.025,2.5,off,all_hours,14,71.4,0.429,6.01
QQQ,1d,20,0.025,3.0,off,all_hours,12,58.3,0.167,2.0
QQQ,1d,20,0.025,3.5,off,all_hours,9,77.8,0.556,5.0
QQQ,1d,20,0.03,2.0,off,all_hours,22,45.5,-0.091,-2.0
QQQ,1d,20,0.03,2.5,off,all_hours,15,53.3,0.067,1.01
QQQ,1d,20,0.03,3.0,off,all_hours,11,45.5,-0.091,-1.0
QQQ,1d,20,0.03,3.5,off,all_hours,10,50.0,0.0,0.0
QQQ,1d,32,0.01,2.0,off,all_hours,16,68.8,0.375,6.0
QQQ,1d,32,0.01,2.5,off,all_hours,12,58.3,0.167,2.0
QQQ,1d,32,0.01,3.0,off,all_hours,10,50.0,0.0,0.0
QQQ,1d,32,0.01,3.5,off,all_hours,7,71.4,0.429,3.0
QQQ,1d,32,0.015,2.0,off,all_hours,16,75.0,0.5,8.0
QQQ,1d,32,0.015,2.5,off,all_hours,12,50.0,0.0,0.0
QQQ,1d,32,0.015,3.0,off,all_hours,8,50.0,0.0,0.0
QQQ,1d,32,0.015,3.5,off,all_hours,9,55.6,0.111,1.0
QQQ,1d,32,0.02,2.0,off,all_hours,17,76.5,0.529,8.99
QQQ,1d,32,0.02,2.5,off,all_hours,10,60.0,0.2,2.0
QQQ,1d,32,0.02,3.0,off,all_hours,9,55.6,0.111,1.0
QQQ,1d,32,0.02,3.5,off,all_hours,9,55.6,0.111,1.0
QQQ,1d,32,0.025,2.0,off,all_hours,16,75.0,0.5,8.0
QQQ,1d,32,0.025,2.5,off,all_hours,13,53.8,0.077,1.0
QQQ,1d,32,0.025,3.0,off,all_hours,10,50.0,0.0,0.0
QQQ,1d,32,0.025,3.5,off,all_hours,8,37.5,-0.25,-2.0
QQQ,1d,32,0.03,2.0,off,all_hours,20,70.0,0.4,8.0
QQQ,1d,32,0.03,2.5,off,all_hours,17,64.7,0.294,5.0
QQQ,1d,32,0.03,3.0,off,all_hours,12,50.0,0.0,0.0
QQQ,1d,32,0.03,3.5,off,all_hours,11,45.5,-0.091,-1.0
QQQ,1d,48,0.01,2.0,off,all_hours,12,66.7,0.333,4.0
QQQ,1d,48,0.01,2.5,off,all_hours,12,50.0,0.0,0.0
QQQ,1d,48,0.01,3.0,off,all_hours,9,44.4,-0.111,-1.0
QQQ,1d,48,0.01,3.5,off,all_hours,6,33.3,-0.333,-2.0
QQQ,1d,48,0.015,2.0,off,all_hours,11,63.6,0.273,3.0
QQQ,1d,48,0.015,2.5,off,all_hours,7,42.9,-0.143,-1.0
QQQ,1d,48,0.015,3.0,off,all_hours,6,33.3,-0.333,-2.0
QQQ,1d,48,0.015,3.5,off,all_hours,6,33.3,-0.333,-2.0
QQQ,1d,48,0.02,2.0,off,all_hours,11,72.7,0.455,5.0
QQQ,1d,48,0.02,2.5,off,all_hours,6,50.0,0.0,0.0
QQQ,1d,48,0.02,3.0,off,all_hours,6,50.0,0.0,0.0
QQQ,1d,48,0.02,3.5,off,all_hours,6,50.0,0.0,0.0
QQQ,1d,48,0.025,2.0,off,all_hours,13,46.2,-0.077,-1.0
QQQ,1d,48,0.025,2.5,off,all_hours,9,33.3,-0.333,-3.0
QQQ,1d,48,0.025,3.0,off,all_hours,10,50.0,0.0,0.0
QQQ,1d,48,0.025,3.5,off,all_hours,7,57.1,0.143,1.0
QQQ,1d,48,0.03,2.0,off,all_hours,14,57.1,0.143,2.0
QQQ,1d,48,0.03,2.5,off,all_hours,11,45.5,-0.091,-1.0
QQQ,1d,48,0.03,3.0,off,all_hours,12,58.3,0.167,2.0
QQQ,1d,48,0.03,3.5,off,all_hours,7,57.1,0.143,1.0
GLD,15m,12,0.01,2.0,off,all_hours,326,52.5,0.049,15.97
GLD,15m,12,0.01,2.0,off,us_market_hours,226,51.3,0.032,7.23
GLD,15m,12,0.01,2.0,on,all_hours,164,58.5,0.171,28.04
GLD,15m,12,0.01,2.0,on,us_market_hours,97,56.7,0.111,10.77
GLD,15m,12,0.01,2.5,off,all_hours,302,53.6,0.073,22.05
GLD,15m,12,0.01,2.5,off,us_market_hours,217,52.5,0.046,9.98
GLD,15m,12,0.01,2.5,on,all_hours,156,59.6,0.192,29.95
GLD,15m,12,0.01,2.5,on,us_market_hours,95,57.9,0.108,10.26
GLD,15m,12,0.01,3.0,off,all_hours,269,51.3,0.026,6.99
GLD,15m,12,0.01,3.0,off,us_market_hours,211,52.6,0.037,7.81
GLD,15m,12,0.01,3.0,on,all_hours,146,56.2,0.123,17.96
GLD,15m,12,0.01,3.0,on,us_market_hours,93,59.1,0.135,12.56
GLD,15m,12,0.01,3.5,off,all_hours,242,51.7,0.033,7.99
GLD,15m,12,0.01,3.5,off,us_market_hours,208,52.9,0.046,9.57
GLD,15m,12,0.01,3.5,on,all_hours,140,52.9,0.057,7.98
GLD,15m,12,0.01,3.5,on,us_market_hours,91,60.4,0.14,12.74
GLD,15m,12,0.015,2.0,off,all_hours,170,54.1,0.082,13.94
GLD,15m,12,0.015,2.0,off,us_market_hours,100,56.0,0.027,2.7
GLD,15m,12,0.015,2.0,on,all_hours,87,50.6,0.011,0.96
GLD,15m,12,0.015,2.0,on,us_market_hours,50,58.0,0.069,3.45
GLD,15m,12,0.015,2.5,off,all_hours,156,51.3,0.026,4.06
GLD,15m,12,0.015,2.5,off,us_market_hours,95,58.9,0.046,4.37
GLD,15m,12,0.015,2.5,on,all_hours,83,44.6,-0.108,-8.96
GLD,15m,12,0.015,2.5,on,us_market_hours,48,62.5,0.04,1.92
GLD,15m,12,0.015,3.0,off,all_hours,143,55.2,0.105,15.01
GLD,15m,12,0.015,3.0,off,us_market_hours,92,60.9,0.084,7.73
GLD,15m,12,0.015,3.0,on,all_hours,81,50.6,0.012,0.97
GLD,15m,12,0.015,3.0,on,us_market_hours,47,68.1,0.133,6.25
GLD,15m,12,0.015,3.5,off,all_hours,134,53.7,0.075,10.05
GLD,15m,12,0.015,3.5,off,us_market_hours,91,59.3,0.05,4.55
GLD,15m,12,0.015,3.5,on,all_hours,76,48.7,-0.026,-1.98
GLD,15m,12,0.015,3.5,on,us_market_hours,47,66.0,0.062,2.91
GLD,15m,12,0.02,2.0,off,all_hours,91,53.8,0.077,7.01
GLD,15m,12,0.02,2.0,off,us_market_hours,48,56.2,0.015,0.72
GLD,15m,12,0.02,2.0,on,all_hours,47,51.1,0.021,0.99
GLD,15m,12,0.02,2.0,on,us_market_hours,25,56.0,-0.017,-0.43
GLD,15m,12,0.02,2.5,off,all_hours,87,55.2,0.103,8.96
GLD,15m,12,0.02,2.5,off,us_market_hours,46,65.2,0.154,7.08
GLD,15m,12,0.02,2.5,on,all_hours,45,44.4,-0.111,-5.0
GLD,15m,12,0.02,2.5,on,us_market_hours,24,66.7,0.143,3.43
GLD,15m,12,0.02,3.0,off,all_hours,80,57.5,0.15,12.0
GLD,15m,12,0.02,3.0,off,us_market_hours,45,66.7,0.159,7.16
GLD,15m,12,0.02,3.0,on,all_hours,43,48.8,-0.023,-0.99
GLD,15m,12,0.02,3.0,on,us_market_hours,24,66.7,0.124,2.98
GLD,15m,12,0.02,3.5,off,all_hours,70,54.3,0.086,6.02
GLD,15m,12,0.02,3.5,off,us_market_hours,44,68.2,0.174,7.66
GLD,15m,12,0.02,3.5,on,all_hours,42,47.6,-0.048,-2.02
GLD,15m,12,0.02,3.5,on,us_market_hours,24,66.7,0.096,2.3
GLD,15m,12,0.025,2.0,off,all_hours,59,49.2,-0.017,-1.0
GLD,15m,12,0.025,2.0,off,us_market_hours,29,62.1,0.109,3.16
GLD,15m,12,0.025,2.0,on,all_hours,24,50.0,0.0,0.0
GLD,15m,12,0.025,2.0,on,us_market_hours,13,53.8,-0.036,-0.47
GLD,15m,12,0.025,2.5,off,all_hours,56,55.4,0.107,5.99
GLD,15m,12,0.025,2.5,off,us_market_hours,29,69.0,0.198,5.74
GLD,15m,12,0.025,2.5,on,all_hours,22,59.1,0.182,4.0
GLD,15m,12,0.025,2.5,on,us_market_hours,13,61.5,0.129,1.68
GLD,15m,12,0.025,3.0,off,all_hours,53,52.8,0.057,3.02
GLD,15m,12,0.025,3.0,off,us_market_hours,29,69.0,0.162,4.7
GLD,15m,12,0.025,3.0,on,all_hours,21,52.4,0.048,1.01
GLD,15m,12,0.025,3.0,on,us_market_hours,13,61.5,0.082,1.07
GLD,15m,12,0.025,3.5,off,all_hours,46,50.0,0.0,0.0
GLD,15m,12,0.025,3.5,off,us_market_hours,29,69.0,0.146,4.23
GLD,15m,12,0.025,3.5,on,all_hours,18,50.0,0.0,0.0
GLD,15m,12,0.025,3.5,on,us_market_hours,13,61.5,0.045,0.58
GLD,15m,12,0.03,2.0,off,all_hours,33,48.5,-0.03,-0.99
GLD,15m,12,0.03,2.0,off,us_market_hours,20,35.0,-0.148,-2.96
GLD,15m,12,0.03,2.0,on,all_hours,12,58.3,0.167,2.0
GLD,15m,12,0.03,2.0,on,us_market_hours,5,60.0,0.073,0.36
GLD,15m,12,0.03,2.5,off,all_hours,33,54.5,0.091,3.0
GLD,15m,12,0.03,2.5,off,us_market_hours,20,50.0,0.041,0.82
GLD,15m,12,0.03,2.5,on,all_hours,12,58.3,0.167,2.0
GLD,15m,12,0.03,2.5,on,us_market_hours,5,80.0,0.264,1.32
GLD,15m,12,0.03,3.0,off,all_hours,31,58.1,0.161,4.99
GLD,15m,12,0.03,3.0,off,us_market_hours,20,50.0,0.015,0.3
GLD,15m,12,0.03,3.0,on,all_hours,11,54.5,0.091,1.0
GLD,15m,12,0.03,3.0,on,us_market_hours,5,80.0,0.143,0.72
GLD,15m,12,0.03,3.5,off,all_hours,29,51.7,0.034,0.99
GLD,15m,12,0.03,3.5,off,us_market_hours,19,47.4,-0.003,-0.06
GLD,15m,12,0.03,3.5,on,all_hours,11,45.5,-0.091,-1.0
GLD,15m,12,0.03,3.5,on,us_market_hours,5,80.0,0.123,0.62
GLD,15m,20,0.01,2.0,off,all_hours,381,54.3,0.087,33.15
GLD,15m,20,0.01,2.0,off,us_market_hours,265,53.6,0.088,23.32
GLD,15m,20,0.01,2.0,on,all_hours,201,57.7,0.154,30.95
GLD,15m,20,0.01,2.0,on,us_market_hours,127,64.6,0.223,28.32
GLD,15m,20,0.01,2.5,off,all_hours,344,52.3,0.047,16.17
GLD,15m,20,0.01,2.5,off,us_market_hours,251,52.2,0.071,17.82
GLD,15m,20,0.01,2.5,on,all_hours,186,55.4,0.108,20.09
GLD,15m,20,0.01,2.5,on,us_market_hours,122,63.9,0.182,22.2
GLD,15m,20,0.01,3.0,off,all_hours,314,50.6,0.013,4.08
GLD,15m,20,0.01,3.0,off,us_market_hours,243,51.0,0.036,8.75
GLD,15m,20,0.01,3.0,on,all_hours,176,54.0,0.08,14.08
GLD,15m,20,0.01,3.0,on,us_market_hours,121,63.6,0.165,19.96
GLD,15m,20,0.01,3.5,off,all_hours,279,50.2,0.004,1.12
GLD,15m,20,0.01,3.5,off,us_market_hours,235,50.6,0.035,8.23
GLD,15m,20,0.01,3.5,on,all_hours,166,54.2,0.084,13.94
GLD,15m,20,0.01,3.5,on,us_market_hours,118,62.7,0.142,16.76
GLD,15m,20,0.015,2.0,off,all_hours,202,53.5,0.069,13.94
GLD,15m,20,0.015,2.0,off,us_market_hours,132,50.0,0.024,3.17
GLD,15m,20,0.015,2.0,on,all_hours,107,55.1,0.103,11.02
GLD,15m,20,0.015,2.0,on,us_market_hours,69,60.9,0.194,13.39
GLD,15m,20,0.015,2.5,off,all_hours,190,51.1,0.021,3.99
GLD,15m,20,0.015,2.5,off,us_market_hours,129,51.2,0.06,7.74
GLD,15m,20,0.015,2.5,on,all_hours,104,52.9,0.058,6.03
GLD,15m,20,0.015,2.5,on,us_market_hours,69,60.9,0.186,12.83
GLD,15m,20,0.015,3.0,off,all_hours,171,55.6,0.111,18.98
GLD,15m,20,0.015,3.0,off,us_market_hours,125,50.4,0.04,5.0
GLD,15m,20,0.015,3.0,on,all_hours,97,55.7,0.113,10.96
GLD,15m,20,0.015,3.0,on,us_market_hours,65,63.1,0.171,11.12
GLD,15m,20,0.015,3.5,off,all_hours,165,53.9,0.079,13.04
GLD,15m,20,0.015,3.5,off,us_market_hours,124,50.0,0.023,2.85
GLD,15m,20,0.015,3.5,on,all_hours,94,55.3,0.106,9.96
GLD,15m,20,0.015,3.5,on,us_market_hours,65,63.1,0.145,9.42
GLD,15m,20,0.02,2.0,off,all_hours,112,60.7,0.214,23.97
GLD,15m,20,0.02,2.0,off,us_market_hours,60,60.0,0.148,8.88
GLD,15m,20,0.02,2.0,on,all_hours,61,62.3,0.246,15.01
GLD,15m,20,0.02,2.0,on,us_market_hours,36,66.7,0.215,7.74
GLD,15m,20,0.02,2.5,off,all_hours,103,59.2,0.184,18.95
GLD,15m,20,0.02,2.5,off,us_market_hours,57,61.4,0.106,6.04
GLD,15m,20,0.02,2.5,on,all_hours,58,56.9,0.138,8.0
GLD,15m,20,0.02,2.5,on,us_market_hours,35,68.6,0.199,6.97
GLD,15m,20,0.02,3.0,off,all_hours,94,59.6,0.191,17.95
GLD,15m,20,0.02,3.0,off,us_market_hours,57,59.6,0.067,3.82
GLD,15m,20,0.02,3.0,on,all_hours,54,57.4,0.148,7.99
GLD,15m,20,0.02,3.0,on,us_market_hours,35,68.6,0.177,6.19
GLD,15m,20,0.02,3.5,off,all_hours,90,57.8,0.156,14.04
GLD,15m,20,0.02,3.5,off,us_market_hours,56,60.7,0.077,4.31
GLD,15m,20,0.02,3.5,on,all_hours,51,54.9,0.098,5.0
GLD,15m,20,0.02,3.5,on,us_market_hours,35,71.4,0.179,6.26
GLD,15m,20,0.025,2.0,off,all_hours,71,63.4,0.268,19.03
GLD,15m,20,0.025,2.0,off,us_market_hours,37,70.3,0.35,12.95
GLD,15m,20,0.025,2.0,on,all_hours,38,60.5,0.211,8.02
GLD,15m,20,0.025,2.0,on,us_market_hours,22,68.2,0.326,7.17
GLD,15m,20,0.025,2.5,off,all_hours,63,63.5,0.27,17.01
GLD,15m,20,0.025,2.5,off,us_market_hours,35,71.4,0.296,10.36
GLD,15m,20,0.025,2.5,on,all_hours,36,61.1,0.222,7.99
GLD,15m,20,0.025,2.5,on,us_market_hours,22,68.2,0.306,6.73
GLD,15m,20,0.025,3.0,off,all_hours,56,62.5,0.25,14.0
GLD,15m,20,0.025,3.0,off,us_market_hours,35,71.4,0.265,9.28
GLD,15m,20,0.025,3.0,on,all_hours,33,63.6,0.273,9.01
GLD,15m,20,0.025,3.0,on,us_market_hours,22,68.2,0.327,7.19
GLD,15m,20,0.025,3.5,off,all_hours,50,58.0,0.16,8.0
GLD,15m,20,0.025,3.5,off,us_market_hours,35,71.4,0.231,8.09
GLD,15m,20,0.025,3.5,on,all_hours,31,58.1,0.161,4.99
GLD,15m,20,0.025,3.5,on,us_market_hours,22,68.2,0.292,6.42
GLD,15m,20,0.03,2.0,off,all_hours,47,59.6,0.191,8.98
GLD,15m,20,0.03,2.0,off,us_market_hours,31,45.2,-0.027,-0.84
GLD,15m,20,0.03,2.0,on,all_hours,23,60.9,0.217,4.99
GLD,15m,20,0.03,2.0,on,us_market_hours,14,64.3,0.267,3.74
GLD,15m,20,0.03,2.5,off,all_hours,45,57.8,0.156,7.02
GLD,15m,20,0.03,2.5,off,us_market_hours,30,50.0,0.037,1.11
GLD,15m,20,0.03,2.5,on,all_hours,22,54.5,0.091,2.0
GLD,15m,20,0.03,2.5,on,us_market_hours,14,64.3,0.273,3.82
GLD,15m,20,0.03,3.0,off,all_hours,40,55.0,0.1,4.0
GLD,15m,20,0.03,3.0,off,us_market_hours,29,51.7,0.036,1.04
GLD,15m,20,0.03,3.0,on,all_hours,19,52.6,0.053,1.01
GLD,15m,20,0.03,3.0,on,us_market_hours,13,69.2,0.232,3.02
GLD,15m,20,0.03,3.5,off,all_hours,38,52.6,0.053,2.01
GLD,15m,20,0.03,3.5,off,us_market_hours,27,51.9,0.062,1.67
GLD,15m,20,0.03,3.5,on,all_hours,19,47.4,-0.053,-1.01
GLD,15m,20,0.03,3.5,on,us_market_hours,13,69.2,0.199,2.59
GLD,15m,32,0.01,2.0,off,all_hours,404,49.5,-0.01,-4.04
GLD,15m,32,0.01,2.0,off,us_market_hours,271,50.6,-0.013,-3.52
GLD,15m,32,0.01,2.0,on,all_hours,234,51.7,0.034,7.96
GLD,15m,32,0.01,2.0,on,us_market_hours,150,55.3,0.001,0.15
GLD,15m,32,0.01,2.5,off,all_hours,356,51.7,0.034,12.1
GLD,15m,32,0.01,2.5,off,us_market_hours,252,53.2,0.033,8.32
GLD,15m,32,0.01,2.5,on,all_hours,213,54.9,0.099,21.09
GLD,15m,32,0.01,2.5,on,us_market_hours,140,57.9,0.043,6.02
GLD,15m,32,0.01,3.0,off,all_hours,329,51.7,0.033,10.86
GLD,15m,32,0.01,3.0,off,us_market_hours,243,51.4,0.015,3.64
GLD,15m,32,0.01,3.0,on,all_hours,201,54.7,0.095,19.09
GLD,15m,32,0.01,3.0,on,us_market_hours,138,57.2,0.023,3.17
GLD,15m,32,0.01,3.5,off,all_hours,292,51.4,0.027,7.88
GLD,15m,32,0.01,3.5,off,us_market_hours,234,50.9,0.008,1.87
GLD,15m,32,0.01,3.5,on,all_hours,186,54.8,0.097,18.04
GLD,15m,32,0.01,3.5,on,us_market_hours,133,56.4,0.009,1.2
GLD,15m,32,0.015,2.0,off,all_hours,256,52.3,0.047,12.03
GLD,15m,32,0.015,2.0,off,us_market_hours,163,52.8,0.05,8.15
GLD,15m,32,0.015,2.0,on,all_hours,154,55.2,0.104,16.02
GLD,15m,32,0.015,2.0,on,us_market_hours,101,61.4,0.209,21.11
GLD,15m,32,0.015,2.5,off,all_hours,232,50.4,0.009,2.09
GLD,15m,32,0.015,2.5,off,us_market_hours,154,53.9,0.052,8.01
GLD,15m,32,0.015,2.5,on,all_hours,141,54.6,0.092,12.97
GLD,15m,32,0.015,2.5,on,us_market_hours,97,62.9,0.19,18.43
GLD,15m,32,0.015,3.0,off,all_hours,211,53.1,0.062,13.08
GLD,15m,32,0.015,3.0,off,us_market_hours,145,52.4,0.024,3.48
GLD,15m,32,0.015,3.0,on,all_hours,135,57.0,0.141,19.03
GLD,15m,32,0.015,3.0,on,us_market_hours,92,60.9,0.131,12.05
GLD,15m,32,0.015,3.5,off,all_hours,200,53.5,0.07,14.0
GLD,15m,32,0.015,3.5,off,us_market_hours,142,52.8,0.006,0.85
GLD,15m,32,0.015,3.5,on,all_hours,130,56.9,0.138,17.94
GLD,15m,32,0.015,3.5,on,us_market_hours,91,60.4,0.092,8.37
GLD,15m,32,0.02,2.0,off,all_hours,152,57.9,0.158,24.02
GLD,15m,32,0.02,2.0,off,us_market_hours,75,58.7,0.143,10.72
GLD,15m,32,0.02,2.0,on,all_hours,92,57.6,0.152,13.98
GLD,15m,32,0.02,2.0,on,us_market_hours,46,67.4,0.21,9.66
GLD,15m,32,0.02,2.5,off,all_hours,139,53.2,0.065,9.04
