symbol,timeframe,lookback,threshold,atr_mult,trend_filter,session_window,trades,win_rate,expectancy,total_R
GC,15m,20,0.02,2.0,off,all_hours,87,58.6,0.172,14.96
GC,15m,20,0.02,2.0,off,gold_3_sessions,46,60.9,0.217,9.98
GC,15m,20,0.02,2.0,off,ny_morning_only,15,60.0,0.2,3.0
GC,15m,20,0.02,2.0,off,london_plus_ny,32,56.2,0.125,4.0
GC,15m,20,0.02,2.0,off,ny_morning_wide,17,64.7,0.294,5.0
GC,15m,20,0.02,2.0,off,comex_open_window,4,50.0,0.0,0.0
GC,15m,20,0.02,2.0,off,london_through_ny,58,55.2,0.103,5.97
GC,15m,20,0.02,2.0,on,all_hours,46,56.5,0.13,5.98
GC,15m,20,0.02,2.0,on,gold_3_sessions,22,63.6,0.273,6.01
GC,15m,20,0.02,2.0,on,ny_morning_only,10,70.0,0.4,4.0
GC,15m,20,0.02,2.0,on,london_plus_ny,17,52.9,0.059,1.0
GC,15m,20,0.02,2.0,on,ny_morning_wide,11,72.7,0.455,5.0
GC,15m,20,0.02,2.0,on,comex_open_window,1,0.0,-1.0,-1.0
GC,15m,20,0.02,2.0,on,london_through_ny,29,51.7,0.034,0.99
GC,15m,20,0.02,2.5,off,all_hours,83,57.8,0.157,13.03
GC,15m,20,0.02,2.5,off,gold_3_sessions,43,65.1,0.302,12.99
GC,15m,20,0.02,2.5,off,ny_morning_only,15,60.0,0.2,3.0
GC,15m,20,0.02,2.5,off,london_plus_ny,31,61.3,0.226,7.01
GC,15m,20,0.02,2.5,off,ny_morning_wide,17,52.9,0.059,1.0
GC,15m,20,0.02,2.5,off,comex_open_window,4,50.0,0.0,0.0
GC,15m,20,0.02,2.5,off,london_through_ny,54,53.7,0.074,4.0
GC,15m,20,0.02,2.5,on,all_hours,44,54.5,0.091,4.0
GC,15m,20,0.02,2.5,on,gold_3_sessions,21,66.7,0.333,6.99
GC,15m,20,0.02,2.5,on,ny_morning_only,10,70.0,0.4,4.0
GC,15m,20,0.02,2.5,on,london_plus_ny,16,56.2,0.125,2.0
GC,15m,20,0.02,2.5,on,ny_morning_wide,11,63.6,0.273,3.0
GC,15m,20,0.02,2.5,on,comex_open_window,1,0.0,-1.0,-1.0
GC,15m,20,0.02,2.5,on,london_through_ny,28,46.4,-0.071,-1.99
GC,15m,20,0.02,3.0,off,all_hours,74,62.2,0.243,17.98
GC,15m,20,0.02,3.0,off,gold_3_sessions,40,70.0,0.4,16.0
GC,15m,20,0.02,3.0,off,ny_morning_only,14,64.3,0.286,4.0
GC,15m,20,0.02,3.0,off,london_plus_ny,28,64.3,0.286,8.01
GC,15m,20,0.02,3.0,off,ny_morning_wide,16,56.2,0.125,2.0
GC,15m,20,0.02,3.0,off,comex_open_window,4,75.0,0.5,2.0
GC,15m,20,0.02,3.0,off,london_through_ny,50,50.0,0.0,0.0
GC,15m,20,0.02,3.0,on,all_hours,42,52.4,0.048,2.02
GC,15m,20,0.02,3.0,on,gold_3_sessions,20,70.0,0.4,8.0
GC,15m,20,0.02,3.0,on,ny_morning_only,10,70.0,0.4,4.0
GC,15m,20,0.02,3.0,on,london_plus_ny,15,53.3,0.067,1.01
GC,15m,20,0.02,3.0,on,ny_morning_wide,11,63.6,0.273,3.0
GC,15m,20,0.02,3.0,on,comex_open_window,1,0.0,-1.0,-1.0
GC,15m,20,0.02,3.0,on,london_through_ny,26,38.5,-0.231,-6.01
GC,15m,20,0.02,3.5,off,all_hours,67,61.2,0.224,15.01
GC,15m,20,0.02,3.5,off,gold_3_sessions,39,71.8,0.436,17.0
GC,15m,20,0.02,3.5,off,ny_morning_only,14,57.1,0.143,2.0
GC,15m,20,0.02,3.5,off,london_plus_ny,27,63.0,0.259,6.99
GC,15m,20,0.02,3.5,off,ny_morning_wide,16,62.5,0.25,4.0
GC,15m,20,0.02,3.5,off,comex_open_window,4,50.0,0.0,0.0
GC,15m,20,0.02,3.5,off,london_through_ny,44,50.0,0.0,0.0
GC,15m,20,0.02,3.5,on,all_hours,39,53.8,0.077,3.0
GC,15m,20,0.02,3.5,on,gold_3_sessions,20,70.0,0.4,8.0
GC,15m,20,0.02,3.5,on,ny_morning_only,10,70.0,0.4,4.0
GC,15m,20,0.02,3.5,on,london_plus_ny,15,53.3,0.067,1.01
GC,15m,20,0.02,3.5,on,ny_morning_wide,11,72.7,0.455,5.0
GC,15m,20,0.02,3.5,on,comex_open_window,1,0.0,-1.0,-1.0
GC,15m,20,0.02,3.5,on,london_through_ny,25,44.0,-0.12,-3.0
GC,15m,20,0.025,2.0,off,all_hours,68,54.4,0.088,5.98
GC,15m,20,0.025,2.0,off,gold_3_sessions,30,63.3,0.267,8.01
GC,15m,20,0.025,2.0,off,ny_morning_only,9,55.6,0.111,1.0
GC,15m,20,0.025,2.0,off,london_plus_ny,24,62.5,0.25,6.0
GC,15m,20,0.025,2.0,off,ny_morning_wide,10,40.0,-0.2,-2.0
GC,15m,20,0.025,2.0,off,comex_open_window,6,66.7,0.333,2.0
GC,15m,20,0.025,2.0,off,london_through_ny,48,52.1,0.042,2.02
GC,15m,20,0.025,2.0,on,all_hours,36,58.3,0.167,6.01
GC,15m,20,0.025,2.0,on,gold_3_sessions,14,71.4,0.429,6.01
GC,15m,20,0.025,2.0,on,ny_morning_only,5,60.0,0.2,1.0
GC,15m,20,0.025,2.0,on,london_plus_ny,11,63.6,0.273,3.0
GC,15m,20,0.025,2.0,on,ny_morning_wide,5,60.0,0.2,1.0
GC,15m,20,0.025,2.0,on,comex_open_window,3,66.7,0.333,1.0
GC,15m,20,0.025,2.0,on,london_through_ny,23,56.5,0.13,2.99
GC,15m,20,0.025,2.5,off,all_hours,57,54.4,0.088,5.02
GC,15m,20,0.025,2.5,off,gold_3_sessions,29,62.1,0.241,6.99
GC,15m,20,0.025,2.5,off,ny_morning_only,9,33.3,-0.333,-3.0
GC,15m,20,0.025,2.5,off,london_plus_ny,23,56.5,0.13,2.99
GC,15m,20,0.025,2.5,off,ny_morning_wide,10,40.0,-0.2,-2.0
GC,15m,20,0.025,2.5,off,comex_open_window,6,33.3,-0.333,-2.0
GC,15m,20,0.025,2.5,off,london_through_ny,41,53.7,0.073,2.99
GC,15m,20,0.025,2.5,on,all_hours,33,57.6,0.152,5.02
GC,15m,20,0.025,2.5,on,gold_3_sessions,13,76.9,0.538,6.99
GC,15m,20,0.025,2.5,on,ny_morning_only,5,60.0,0.2,1.0
GC,15m,20,0.025,2.5,on,london_plus_ny,10,70.0,0.4,4.0
GC,15m,20,0.025,2.5,on,ny_morning_wide,5,60.0,0.2,1.0
GC,15m,20,0.025,2.5,on,comex_open_window,3,66.7,0.333,1.0
GC,15m,20,0.025,2.5,on,london_through_ny,20,60.0,0.2,4.0
GC,15m,20,0.025,3.0,off,all_hours,53,54.7,0.094,4.98
GC,15m,20,0.025,3.0,off,gold_3_sessions,28,67.9,0.357,10.0
GC,15m,20,0.025,3.0,off,ny_morning_only,9,44.4,-0.111,-1.0
GC,15m,20,0.025,3.0,off,london_plus_ny,22,63.6,0.273,6.01
GC,15m,20,0.025,3.0,off,ny_morning_wide,10,50.0,0.0,0.0
GC,15m,20,0.025,3.0,off,comex_open_window,6,50.0,0.0,0.0
GC,15m,20,0.025,3.0,off,london_through_ny,38,55.3,0.105,3.99
GC,15m,20,0.025,3.0,on,all_hours,32,50.0,0.0,0.0
GC,15m,20,0.025,3.0,on,gold_3_sessions,13,69.2,0.385,5.0
GC,15m,20,0.025,3.0,on,ny_morning_only,5,60.0,0.2,1.0
GC,15m,20,0.025,3.0,on,london_plus_ny,10,60.0,0.2,2.0
GC,15m,20,0.025,3.0,on,ny_morning_wide,5,60.0,0.2,1.0
GC,15m,20,0.025,3.0,on,comex_open_window,3,66.7,0.333,1.0
GC,15m,20,0.025,3.0,on,london_through_ny,19,52.6,0.053,1.01
GC,15m,20,0.025,3.5,off,all_hours,46,58.7,0.174,8.0
GC,15m,20,0.025,3.5,off,gold_3_sessions,28,71.4,0.429,12.01
GC,15m,20,0.025,3.5,off,ny_morning_only,9,44.4,-0.111,-1.0
GC,15m,20,0.025,3.5,off,london_plus_ny,22,63.6,0.273,6.01
GC,15m,20,0.025,3.5,off,ny_morning_wide,10,50.0,0.0,0.0
GC,15m,20,0.025,3.5,off,comex_open_window,6,50.0,0.0,0.0
GC,15m,20,0.025,3.5,off,london_through_ny,33,57.6,0.152,5.02
GC,15m,20,0.025,3.5,on,all_hours,28,50.0,0.0,0.0
GC,15m,20,0.025,3.5,on,gold_3_sessions,13,69.2,0.385,5.0
GC,15m,20,0.025,3.5,on,ny_morning_only,5,60.0,0.2,1.0
GC,15m,20,0.025,3.5,on,london_plus_ny,10,60.0,0.2,2.0
GC,15m,20,0.025,3.5,on,ny_morning_wide,5,60.0,0.2,1.0
GC,15m,20,0.025,3.5,on,comex_open_window,3,66.7,0.333,1.0
GC,15m,20,0.025,3.5,on,london_through_ny,17,52.9,0.059,1.0
GC,15m,20,0.03,2.0,off,all_hours,43,55.8,0.116,4.99
GC,15m,20,0.03,2.0,off,gold_3_sessions,22,54.5,0.091,2.0
GC,15m,20,0.03,2.0,off,ny_morning_only,7,57.1,0.143,1.0
GC,15m,20,0.03,2.0,off,london_plus_ny,18,50.0,0.0,0.0
GC,15m,20,0.03,2.0,off,ny_morning_wide,8,50.0,0.0,0.0
GC,15m,20,0.03,2.0,off,comex_open_window,4,50.0,0.0,0.0
GC,15m,20,0.03,2.0,off,london_through_ny,32,50.0,0.0,0.0
GC,15m,20,0.03,2.0,on,all_hours,22,59.1,0.182,4.0
GC,15m,20,0.03,2.0,on,gold_3_sessions,10,80.0,0.6,6.0
GC,15m,20,0.03,2.0,on,ny_morning_only,4,50.0,0.0,0.0
GC,15m,20,0.03,2.0,on,london_plus_ny,8,75.0,0.5,4.0
GC,15m,20,0.03,2.0,on,ny_morning_wide,5,40.0,-0.2,-1.0
GC,15m,20,0.03,2.0,on,comex_open_window,2,50.0,0.0,0.0
GC,15m,20,0.03,2.0,on,london_through_ny,15,53.3,0.067,1.01
GC,15m,20,0.03,2.5,off,all_hours,36,61.1,0.222,7.99
GC,15m,20,0.03,2.5,off,gold_3_sessions,21,57.1,0.143,3.0
GC,15m,20,0.03,2.5,off,ny_morning_only,7,42.9,-0.143,-1.0
GC,15m,20,0.03,2.5,off,london_plus_ny,17,47.1,-0.059,-1.0
GC,15m,20,0.03,2.5,off,ny_morning_wide,8,50.0,0.0,0.0
GC,15m,20,0.03,2.5,off,comex_open_window,4,25.0,-0.5,-2.0
GC,15m,20,0.03,2.5,off,london_through_ny,27,51.9,0.037,1.0
GC,15m,20,0.03,2.5,on,all_hours,21,61.9,0.238,5.0
GC,15m,20,0.03,2.5,on,gold_3_sessions,10,80.0,0.6,6.0
GC,15m,20,0.03,2.5,on,ny_morning_only,4,50.0,0.0,0.0
GC,15m,20,0.03,2.5,on,london_plus_ny,8,75.0,0.5,4.0
GC,15m,20,0.03,2.5,on,ny_morning_wide,5,40.0,-0.2,-1.0
GC,15m,20,0.03,2.5,on,comex_open_window,2,50.0,0.0,0.0
GC,15m,20,0.03,2.5,on,london_through_ny,14,57.1,0.143,2.0
GC,15m,20,0.03,3.0,off,all_hours,32,68.8,0.375,12.0
GC,15m,20,0.03,3.0,off,gold_3_sessions,20,65.0,0.3,6.0
GC,15m,20,0.03,3.0,off,ny_morning_only,7,42.9,-0.143,-1.0
GC,15m,20,0.03,3.0,off,london_plus_ny,16,56.2,0.125,2.0
GC,15m,20,0.03,3.0,off,ny_morning_wide,8,50.0,0.0,0.0
GC,15m,20,0.03,3.0,off,comex_open_window,4,25.0,-0.5,-2.0
GC,15m,20,0.03,3.0,off,london_through_ny,25,60.0,0.2,5.0
GC,15m,20,0.03,3.0,on,all_hours,17,58.8,0.176,2.99
GC,15m,20,0.03,3.0,on,gold_3_sessions,8,75.0,0.5,4.0
GC,15m,20,0.03,3.0,on,ny_morning_only,4,50.0,0.0,0.0
GC,15m,20,0.03,3.0,on,london_plus_ny,7,71.4,0.429,3.0
GC,15m,20,0.03,3.0,on,ny_morning_wide,5,40.0,-0.2,-1.0
GC,15m,20,0.03,3.0,on,comex_open_window,2,50.0,0.0,0.0
GC,15m,20,0.03,3.0,on,london_through_ny,13,53.8,0.077,1.0
GC,15m,20,0.03,3.5,off,all_hours,31,67.7,0.355,11.0
GC,15m,20,0.03,3.5,off,gold_3_sessions,19,68.4,0.368,6.99
GC,15m,20,0.03,3.5,off,ny_morning_only,7,28.6,-0.429,-3.0
GC,15m,20,0.03,3.5,off,london_plus_ny,15,53.3,0.067,1.01
GC,15m,20,0.03,3.5,off,ny_morning_wide,8,37.5,-0.25,-2.0
GC,15m,20,0.03,3.5,off,comex_open_window,4,25.0,-0.5,-2.0
GC,15m,20,0.03,3.5,off,london_through_ny,24,54.2,0.083,1.99
GC,15m,20,0.03,3.5,on,all_hours,17,58.8,0.176,2.99
GC,15m,20,0.03,3.5,on,gold_3_sessions,8,75.0,0.5,4.0
GC,15m,20,0.03,3.5,on,ny_morning_only,4,25.0,-0.5,-2.0
GC,15m,20,0.03,3.5,on,london_plus_ny,7,57.1,0.143,1.0
GC,15m,20,0.03,3.5,on,ny_morning_wide,5,20.0,-0.6,-3.0
GC,15m,20,0.03,3.5,on,comex_open_window,2,50.0,0.0,0.0
GC,15m,20,0.03,3.5,on,london_through_ny,13,46.2,-0.077,-1.0
GC,15m,32,0.01,2.0,off,all_hours,324,47.8,-0.043,-13.93
GC,15m,32,0.01,2.0,off,gold_3_sessions,157,48.4,-0.032,-5.02
GC,15m,32,0.01,2.0,off,ny_morning_only,56,50.0,0.0,0.0
GC,15m,32,0.01,2.0,off,london_plus_ny,117,48.7,-0.026,-3.04
GC,15m,32,0.01,2.0,off,ny_morning_wide,72,50.0,0.0,0.0
GC,15m,32,0.01,2.0,off,comex_open_window,36,58.3,0.167,6.01
GC,15m,32,0.01,2.0,off,london_through_ny,194,47.4,-0.052,-10.09
GC,15m,32,0.01,2.0,on,all_hours,177,51.4,0.028,4.96
GC,15m,32,0.01,2.0,on,gold_3_sessions,84,51.2,0.024,2.02
GC,15m,32,0.01,2.0,on,ny_morning_only,28,60.7,0.214,5.99
GC,15m,32,0.01,2.0,on,london_plus_ny,60,51.7,0.033,1.98
GC,15m,32,0.01,2.0,on,ny_morning_wide,35,57.1,0.143,5.0
GC,15m,32,0.01,2.0,on,comex_open_window,18,72.2,0.444,7.99
GC,15m,32,0.01,2.0,on,london_through_ny,102,52.0,0.039,3.98
GC,15m,32,0.01,2.5,off,all_hours,279,51.3,0.025,6.98
GC,15m,32,0.01,2.5,off,gold_3_sessions,144,52.1,0.042,6.05
GC,15m,32,0.01,2.5,off,ny_morning_only,56,48.2,-0.036,-2.02
GC,15m,32,0.01,2.5,off,london_plus_ny,108,51.9,0.037,4.0
GC,15m,32,0.01,2.5,off,ny_morning_wide,69,50.7,0.014,0.97
GC,15m,32,0.01,2.5,off,comex_open_window,36,55.6,0.111,4.0
GC,15m,32,0.01,2.5,off,london_through_ny,170,50.0,0.0,0.0
GC,15m,32,0.01,2.5,on,all_hours,152,55.3,0.105,15.96
GC,15m,32,0.01,2.5,on,gold_3_sessions,77,53.2,0.065,5.0
GC,15m,32,0.01,2.5,on,ny_morning_only,28,57.1,0.143,4.0
GC,15m,32,0.01,2.5,on,london_plus_ny,54,53.7,0.074,4.0
GC,15m,32,0.01,2.5,on,ny_morning_wide,34,55.9,0.118,4.01
GC,15m,32,0.01,2.5,on,comex_open_window,18,66.7,0.333,5.99
GC,15m,32,0.01,2.5,on,london_through_ny,90,55.6,0.111,9.99
GC,15m,32,0.01,3.0,off,all_hours,242,48.8,-0.025,-6.05
GC,15m,32,0.01,3.0,off,gold_3_sessions,137,50.4,0.007,0.96
GC,15m,32,0.01,3.0,off,ny_morning_only,56,44.6,-0.107,-5.99
GC,15m,32,0.01,3.0,off,london_plus_ny,104,51.0,0.019,1.98
GC,15m,32,0.01,3.0,off,ny_morning_wide,69,47.8,-0.043,-2.97
GC,15m,32,0.01,3.0,off,comex_open_window,36,52.8,0.056,2.02
GC,15m,32,0.01,3.0,off,london_through_ny,156,48.1,-0.038,-5.93
GC,15m,32,0.01,3.0,on,all_hours,140,56.4,0.129,18.06
GC,15m,32,0.01,3.0,on,gold_3_sessions,76,52.6,0.053,4.03
GC,15m,32,0.01,3.0,on,ny_morning_only,28,50.0,0.0,0.0
GC,15m,32,0.01,3.0,on,london_plus_ny,53,52.8,0.057,3.02
GC,15m,32,0.01,3.0,on,ny_morning_wide,34,52.9,0.059,2.01
GC,15m,32,0.01,3.0,on,comex_open_window,18,61.1,0.222,4.0
GC,15m,32,0.01,3.0,on,london_through_ny,83,55.4,0.108,8.96
GC,15m,32,0.01,3.5,off,all_hours,220,47.7,-0.045,-9.9
GC,15m,32,0.01,3.5,off,gold_3_sessions,129,50.4,0.008,1.03
GC,15m,32,0.01,3.5,off,ny_morning_only,52,46.2,-0.077,-4.0
GC,15m,32,0.01,3.5,off,london_plus_ny,98,48.0,-0.041,-4.02
GC,15m,32,0.01,3.5,off,ny_morning_wide,66,50.0,0.0,0.0
GC,15m,32,0.01,3.5,off,comex_open_window,34,50.0,0.0,0.0
GC,15m,32,0.01,3.5,off,london_through_ny,151,45.7,-0.086,-12.99
GC,15m,32,0.01,3.5,on,all_hours,134,56.7,0.134,17.96
GC,15m,32,0.01,3.5,on,gold_3_sessions,73,54.8,0.096,7.01
GC,15m,32,0.01,3.5,on,ny_morning_only,28,53.6,0.071,1.99
GC,15m,32,0.01,3.5,on,london_plus_ny,51,54.9,0.098,5.0
GC,15m,32,0.01,3.5,on,ny_morning_wide,34,55.9,0.118,4.01
GC,15m,32,0.01,3.5,on,comex_open_window,18,66.7,0.333,5.99
GC,15m,32,0.01,3.5,on,london_through_ny,82,56.1,0.122,10.0
GC,15m,32,0.015,2.0,off,all_hours,182,53.8,0.077,14.01
GC,15m,32,0.015,2.0,off,gold_3_sessions,87,49.4,-0.011,-0.96
GC,15m,32,0.015,2.0,off,ny_morning_only,33,51.5,0.03,0.99
GC,15m,32,0.015,2.0,off,london_plus_ny,63,44.4,-0.111,-6.99
GC,15m,32,0.015,2.0,off,ny_morning_wide,43,53.5,0.07,3.01
GC,15m,32,0.015,2.0,off,comex_open_window,22,54.5,0.091,2.0
GC,15m,32,0.015,2.0,off,london_through_ny,107,52.3,0.047,5.03
GC,15m,32,0.015,2.0,on,all_hours,102,52.9,0.059,6.02
GC,15m,32,0.015,2.0,on,gold_3_sessions,49,49.0,-0.02,-0.98
GC,15m,32,0.015,2.0,on,ny_morning_only,18,61.1,0.222,4.0
GC,15m,32,0.015,2.0,on,london_plus_ny,33,48.5,-0.03,-0.99
GC,15m,32,0.015,2.0,on,ny_morning_wide,22,59.1,0.182,4.0
GC,15m,32,0.015,2.0,on,comex_open_window,11,63.6,0.273,3.0
GC,15m,32,0.015,2.0,on,london_through_ny,52,55.8,0.115,5.98
GC,15m,32,0.015,2.5,off,all_hours,156,55.8,0.115,17.94
GC,15m,32,0.015,2.5,off,gold_3_sessions,81,56.8,0.136,11.02
GC,15m,32,0.015,2.5,off,ny_morning_only,33,57.6,0.152,5.02
GC,15m,32,0.015,2.5,off,london_plus_ny,61,50.8,0.016,0.98
GC,15m,32,0.015,2.5,off,ny_morning_wide,41,56.1,0.122,5.0
GC,15m,32,0.015,2.5,off,comex_open_window,22,63.6,0.273,6.01
GC,15m,32,0.015,2.5,off,london_through_ny,95,51.6,0.032,3.04
GC,15m,32,0.015,2.5,on,all_hours,93,53.8,0.075,6.97
GC,15m,32,0.015,2.5,on,gold_3_sessions,48,54.2,0.083,3.98
GC,15m,32,0.015,2.5,on,ny_morning_only,18,66.7,0.333,5.99
GC,15m,32,0.015,2.5,on,london_plus_ny,33,51.5,0.03,0.99
GC,15m,32,0.015,2.5,on,ny_morning_wide,20,65.0,0.3,6.0
GC,15m,32,0.015,2.5,on,comex_open_window,11,72.7,0.455,5.0
GC,15m,32,0.015,2.5,on,london_through_ny,49,53.1,0.061,2.99
GC,15m,32,0.015,3.0,off,all_hours,136,54.4,0.088,11.97
GC,15m,32,0.015,3.0,off,gold_3_sessions,78,60.3,0.205,15.99
GC,15m,32,0.015,3.0,off,ny_morning_only,33,54.5,0.091,3.0
GC,15m,32,0.015,3.0,off,london_plus_ny,59,55.9,0.119,7.02
GC,15m,32,0.015,3.0,off,ny_morning_wide,41,53.7,0.073,2.99
GC,15m,32,0.015,3.0,off,comex_open_window,22,59.1,0.182,4.0
GC,15m,32,0.015,3.0,off,london_through_ny,88,54.5,0.091,8.01
GC,15m,32,0.015,3.0,on,all_hours,86,51.2,0.023,1.98
GC,15m,32,0.015,3.0,on,gold_3_sessions,48,56.2,0.125,6.0
GC,15m,32,0.015,3.0,on,ny_morning_only,18,61.1,0.222,4.0
GC,15m,32,0.015,3.0,on,london_plus_ny,33,54.5,0.091,3.0
GC,15m,32,0.015,3.0,on,ny_morning_wide,20,60.0,0.2,4.0
GC,15m,32,0.015,3.0,on,comex_open_window,11,63.6,0.273,3.0
GC,15m,32,0.015,3.0,on,london_through_ny,47,53.2,0.064,3.01
GC,15m,32,0.015,3.5,off,all_hours,130,56.2,0.123,15.99
GC,15m,32,0.015,3.5,off,gold_3_sessions,78,59.0,0.179,13.96
GC,15m,32,0.015,3.5,off,ny_morning_only,33,54.5,0.091,3.0
GC,15m,32,0.015,3.5,off,london_plus_ny,59,54.2,0.085,5.02
GC,15m,32,0.015,3.5,off,ny_morning_wide,41,53.7,0.073,2.99
GC,15m,32,0.015,3.5,off,comex_open_window,22,54.5,0.091,2.0
GC,15m,32,0.015,3.5,off,london_through_ny,88,53.4,0.068,5.98
GC,15m,32,0.015,3.5,on,all_hours,82,54.9,0.098,8.04
GC,15m,32,0.015,3.5,on,gold_3_sessions,48,58.3,0.167,8.02
GC,15m,32,0.015,3.5,on,ny_morning_only,18,66.7,0.333,5.99
GC,15m,32,0.015,3.5,on,london_plus_ny,33,57.6,0.152,5.02
GC,15m,32,0.015,3.5,on,ny_morning_wide,20,65.0,0.3,6.0
GC,15m,32,0.015,3.5,on,comex_open_window,11,72.7,0.455,5.0
GC,15m,32,0.015,3.5,on,london_through_ny,47,55.3,0.106,4.98
GC,15m,32,0.02,2.0,off,all_hours,108,59.3,0.185,19.98
GC,15m,32,0.02,2.0,off,gold_3_sessions,44,63.6,0.273,12.01
GC,15m,32,0.02,2.0,off,ny_morning_only,12,50.0,0.0,0.0
GC,15m,32,0.02,2.0,off,london_plus_ny,30,60.0,0.2,6.0
GC,15m,32,0.02,2.0,off,ny_morning_wide,20,60.0,0.2,4.0
GC,15m,32,0.02,2.0,off,comex_open_window,7,42.9,-0.143,-1.0
GC,15m,32,0.02,2.0,off,london_through_ny,64,57.8,0.156,9.98
GC,15m,32,0.02,2.0,on,all_hours,69,52.2,0.043,2.97
GC,15m,32,0.02,2.0,on,gold_3_sessions,27,59.3,0.185,5.0
GC,15m,32,0.02,2.0,on,ny_morning_only,9,55.6,0.111,1.0
GC,15m,32,0.02,2.0,on,london_plus_ny,18,55.6,0.111,2.0
GC,15m,32,0.02,2.0,on,ny_morning_wide,12,58.3,0.167,2.0
GC,15m,32,0.02,2.0,on,comex_open_window,5,60.0,0.2,1.0
GC,15m,32,0.02,2.0,on,london_through_ny,38,50.0,0.0,0.0
GC,15m,32,0.02,2.5,off,all_hours,96,62.5,0.25,24.0
GC,15m,32,0.02,2.5,off,gold_3_sessions,40,75.0,0.5,20.0
GC,15m,32,0.02,2.5,off,ny_morning_only,12,66.7,0.333,4.0
GC,15m,32,0.02,2.5,off,london_plus_ny,27,74.1,0.481,12.99
GC,15m,32,0.02,2.5,off,ny_morning_wide,20,70.0,0.4,8.0
GC,15m,32,0.02,2.5,off,comex_open_window,7,57.1,0.143,1.0
GC,15m,32,0.02,2.5,off,london_through_ny,58,63.8,0.276,16.01
GC,15m,32,0.02,2.5,on,all_hours,63,55.6,0.111,6.99
GC,15m,32,0.02,2.5,on,gold_3_sessions,26,65.4,0.308,8.01
GC,15m,32,0.02,2.5,on,ny_morning_only,9,66.7,0.333,3.0
GC,15m,32,0.02,2.5,on,london_plus_ny,17,64.7,0.294,5.0
GC,15m,32,0.02,2.5,on,ny_morning_wide,12,66.7,0.333,4.0
GC,15m,32,0.02,2.5,on,comex_open_window,5,60.0,0.2,1.0
GC,15m,32,0.02,2.5,on,london_through_ny,35,54.3,0.086,3.01
GC,15m,32,0.02,3.0,off,all_hours,90,62.2,0.244,21.96
GC,15m,32,0.02,3.0,off,gold_3_sessions,38,73.7,0.474,18.01
GC,15m,32,0.02,3.0,off,ny_morning_only,12,66.7,0.333,4.0
GC,15m,32,0.02,3.0,off,london_plus_ny,25,72.0,0.44,11.0
GC,15m,32,0.02,3.0,off,ny_morning_wide,20,70.0,0.4,8.0
GC,15m,32,0.02,3.0,off,comex_open_window,7,57.1,0.143,1.0
GC,15m,32,0.02,3.0,off,london_through_ny,55,61.8,0.236,12.98
GC,15m,32,0.02,3.0,on,all_hours,61,54.1,0.082,5.0
GC,15m,32,0.02,3.0,on,gold_3_sessions,25,60.0,0.2,5.0
GC,15m,32,0.02,3.0,on,ny_morning_only,9,66.7,0.333,3.0
GC,15m,32,0.02,3.0,on,london_plus_ny,16,56.2,0.125,2.0
GC,15m,32,0.02,3.0,on,ny_morning_wide,12,66.7,0.333,4.0
GC,15m,32,0.02,3.0,on,comex_open_window,5,60.0,0.2,1.0
GC,15m,32,0.02,3.0,on,london_through_ny,34,50.0,0.0,0.0
GC,15m,32,0.02,3.5,off,all_hours,85,62.4,0.247,21.0
GC,15m,32,0.02,3.5,off,gold_3_sessions,37,75.7,0.514,19.02
GC,15m,32,0.02,3.5,off,ny_morning_only,12,66.7,0.333,4.0
GC,15m,32,0.02,3.5,off,london_plus_ny,25,72.0,0.44,11.0
GC,15m,32,0.02,3.5,off,ny_morning_wide,20,70.0,0.4,8.0
GC,15m,32,0.02,3.5,off,comex_open_window,7,57.1,0.143,1.0
GC,15m,32,0.02,3.5,off,london_through_ny,53,60.4,0.208,11.02
GC,15m,32,0.02,3.5,on,all_hours,57,56.1,0.123,7.01
GC,15m,32,0.02,3.5,on,gold_3_sessions,24,62.5,0.25,6.0
GC,15m,32,0.02,3.5,on,ny_morning_only,9,66.7,0.333,3.0
GC,15m,32,0.02,3.5,on,london_plus_ny,16,56.2,0.125,2.0
GC,15m,32,0.02,3.5,on,ny_morning_wide,12,66.7,0.333,4.0
GC,15m,32,0.02,3.5,on,comex_open_window,5,60.0,0.2,1.0
GC,15m,32,0.02,3.5,on,london_through_ny,33,51.5,0.03,0.99
GC,15m,32,0.025,2.0,off,all_hours,70,52.9,0.057,3.99
GC,15m,32,0.025,2.0,off,gold_3_sessions,36,52.8,0.056,2.02
GC,15m,32,0.025,2.0,off,ny_morning_only,17,47.1,-0.059,-1.0
GC,15m,32,0.025,2.0,off,london_plus_ny,32,46.9,-0.062,-1.98
GC,15m,32,0.025,2.0,off,ny_morning_wide,21,52.4,0.048,1.01
GC,15m,32,0.025,2.0,off,comex_open_window,11,36.4,-0.273,-3.0
GC,15m,32,0.025,2.0,off,london_through_ny,54,51.9,0.037,2.0
GC,15m,32,0.025,2.0,on,all_hours,40,47.5,-0.05,-2.0
GC,15m,32,0.025,2.0,on,gold_3_sessions,17,47.1,-0.059,-1.0
GC,15m,32,0.025,2.0,on,ny_morning_only,11,54.5,0.091,1.0
GC,15m,32,0.025,2.0,on,london_plus_ny,15,46.7,-0.067,-1.01
GC,15m,32,0.025,2.0,on,ny_morning_wide,13,53.8,0.077,1.0
GC,15m,32,0.025,2.0,on,comex_open_window,7,57.1,0.143,1.0
